ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2026-01-18 18:00:00+01:00,61972.95179463469,64668.2,60700.56966926742,63245.33392000196,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 19:00:00+01:00,60549.83827769053,63030.54,58820.55303582552,62279.123519555535,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 20:00:00+01:00,58846.8864845045,61130.12,56809.180459193,60884.59250981601,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 21:00:00+01:00,57186.27587581089,59287.76,54919.89980997971,59452.65194164207,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 22:00:00+01:00,56275.05769688582,58209.26,53831.654108842056,58718.46128492959,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 23:00:00+01:00,53972.793591687485,55753.03,51388.895920558316,56556.691262816654,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-19 00:00:00+01:00,52432.96353129568,54071.49,49735.7682628363,55130.15879975506,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-19 01:00:00+01:00,51135.533111233664,52643.63,48345.95756664325,53925.10865582408,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-19 02:00:00+01:00,50907.19026791043,52295.24,48041.68551613523,53772.695019685634,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-19 03:00:00+01:00,50931.63146042235,52209.19,48003.34453743423,53859.91838341048,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-19 04:00:00+01:00,52480.14736027258,53656.01,49499.710108065185,55460.58461247998,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-19 05:00:00+01:00,56112.32808817885,57194.59,53088.416155767714,59136.24002058999,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-19 06:00:00+01:00,64502.15803402216,65498.27,61441.900438605495,67562.41562943884,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-19 07:00:00+01:00,70469.0502931191,71385.87,67378.33747152767,73559.76311471053,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-19 08:00:00+01:00,74146.2307493591,74990.07,71029.9511604867,77262.51033823151,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-19 09:00:00+01:00,74735.48183331681,75512.15,71597.7067753938,77873.25689123981,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-19 10:00:00+01:00,75260.5859812122,75975.43,72104.71595131635,78416.45601110806,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-19 11:00:00+01:00,75295.93881853129,75953.88,72124.82072452651,78467.05691253606,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-19 12:00:00+01:00,74777.33209022504,75382.9,71593.3539903998,77961.31019005028,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-19 13:00:00+01:00,74190.6663576595,74748.03,70995.83462304778,77385.49809227123,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-19 14:00:00+01:00,72942.90348088375,73455.9,69738.9060405802,76146.90092118729,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-19 15:00:00+01:00,72804.73890330501,73276.9,69592.99735675917,76016.48044985086,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-19 16:00:00+01:00,73050.09375449982,73484.67,69831.80649982029,76268.38100917934,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-19 17:00:00+01:00,74272.06678563739,74672.05,71048.24484430635,77495.88872696843,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
