ts,yhat,yhat_snaive,lo,hi,model_name,model_version,order,seasonal_order,k_exog,feature_list,target,train_window_days,last_refit,spec_sha256
2026-07-31 20:00:00+02:00,54337.8476454027,53433.63,53065.465520035425,55610.22977076997,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-31 21:00:00+02:00,52310.56033535311,51478.32,50581.275093488104,54039.84557721812,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-31 22:00:00+02:00,49981.4925453901,49215.5,47943.7865200786,52019.19857070161,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-31 23:00:00+02:00,47007.498195668515,46302.48,44741.122129837335,49273.874261499695,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-01 00:00:00+02:00,45187.08751109855,44538.19,42743.683923054785,47630.49109914232,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-01 01:00:00+02:00,43410.36413142363,42813.12,40826.46646029446,45994.2618025528,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-01 02:00:00+02:00,42431.26245134103,41881.56,39734.06718288165,45128.457719800404,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-01 03:00:00+02:00,42083.52517235366,41577.58,39293.94962776324,44873.10071694407,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-01 04:00:00+02:00,41458.941049498666,40993.27,38593.43629772346,44324.44580127387,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-01 05:00:00+02:00,41629.7228174405,41201.12,38701.43589445238,44558.00974042863,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
