ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2025-12-02 18:00:00+01:00,71982.31551576416,71621.05,70709.93339039688,73254.69764113144,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-02 19:00:00+01:00,70236.53814725825,69904.03,68507.25290539325,71965.82338912325,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-02 20:00:00+01:00,66512.91991570925,66206.88,64475.21389039775,68550.62594102076,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-02 21:00:00+01:00,63059.83860180152,62778.16,60793.46253597034,65326.2146676327,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-02 22:00:00+01:00,59462.06649119653,59202.81,57018.66290315276,61905.470079240295,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-02 23:00:00+01:00,55561.029219911135,55322.41,52977.13154878197,58144.926891040304,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-03 00:00:00+01:00,52510.5547116059,52290.93,49813.359443146524,55207.74998006528,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-03 01:00:00+01:00,50874.00219946717,50671.86,48084.426654876755,53663.577744057584,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-03 02:00:00+01:00,50014.44132594891,49828.39,47148.936574173706,52879.94607772411,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-03 03:00:00+01:00,49780.3913141768,49609.15,46852.10439118867,52708.678237164924,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-03 04:00:00+01:00,51379.92020530996,51222.31,48399.48295310256,54360.357457517355,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-03 05:00:00+01:00,55039.34415661001,54894.28,52015.43222419887,58063.256089021146,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-03 06:00:00+01:00,62926.41679538511,62792.9,59866.15919996844,65986.67439080178,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-03 07:00:00+01:00,68717.57862436111,68594.69,65626.86580276968,71808.29144595253,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-03 08:00:00+01:00,71981.84647438629,71868.74,68865.56688551388,75098.1260632587,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-03 09:00:00+01:00,72590.1530007017,72486.05,69452.3779427787,75727.9280586247,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-03 10:00:00+01:00,73119.02621930931,73023.21,69963.15618941345,76274.89624920517,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-03 11:00:00+01:00,73501.26908024597,73413.08,70330.15098624119,76672.38717425075,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-03 12:00:00+01:00,73317.79907482569,73236.63,70133.82097500045,76501.77717465092,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-03 13:00:00+01:00,72694.80787414587,72620.1,69499.97613953415,75889.6396087576,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-03 14:00:00+01:00,71767.05099636939,71698.29,68563.05355606585,74971.04843667294,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-03 15:00:00+01:00,71182.06750049132,71118.78,67970.32595394547,74393.80904703717,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-03 16:00:00+01:00,71754.14970448248,71695.9,68535.86244980295,74972.436959162,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-03 17:00:00+01:00,72948.60292586935,72894.99,69724.7809845383,76172.42486720039,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
