ts,yhat,yhat_snaive,lo,hi,model_name,model_version,order,seasonal_order,k_exog,feature_list,target,train_window_days,last_refit,spec_sha256
2026-07-05 20:00:00+02:00,46459.12651309646,52668.4,45186.74438772919,47731.50863846373,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-05 21:00:00+02:00,45833.325570133624,51548.33,44104.04032826862,47562.61081199863,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-05 22:00:00+02:00,45455.619943568156,50715.7,43417.91391825665,47493.32596887966,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-05 23:00:00+02:00,43351.471539202685,48192.84,41085.095473371504,45617.847605033865,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 00:00:00+02:00,42389.26295764639,46845.25,39945.85936960262,44832.666545690154,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 01:00:00+02:00,41379.29733944553,45480.58,38795.399668316364,43963.1950105747,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 02:00:00+02:00,40718.836630506834,44493.65,38021.641362047456,43416.03189896621,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 03:00:00+02:00,41427.76839356106,44902.1,38638.19284897065,44217.343938151476,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 04:00:00+02:00,41623.701281404705,44821.47,38758.1965296295,44489.20603317991,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 05:00:00+02:00,45048.02927844441,47991.25,42119.742355456285,47976.316201432535,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 06:00:00+02:00,52105.424808589574,54814.36,49124.98755638218,55085.86206079697,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 07:00:00+02:00,57452.94079973367,59946.24,54429.02886732253,60476.852732144805,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 08:00:00+02:00,61219.191787881704,63514.02,58158.934192465036,64279.44938329837,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 09:00:00+02:00,63742.29413736967,65854.45,60651.58131577824,66833.0069589611,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 10:00:00+02:00,64897.7954475366,66841.82,61781.515858664185,68014.075036409,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 11:00:00+02:00,64058.35321060901,65847.63,60920.57815268601,67196.12826853202,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 12:00:00+02:00,62462.692780402656,64109.54,59306.82275050679,65618.56281029852,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 13:00:00+02:00,60980.90470670152,62496.66,57809.78661269674,64152.0228007063,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 14:00:00+02:00,59377.84148580747,60772.94,56193.86338598224,62561.8195856327,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 15:00:00+02:00,57713.473773734266,58997.52,54518.64203912254,60908.30550834599,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 16:00:00+02:00,57443.26610482053,58625.1,54239.26866451698,60647.26354512407,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 17:00:00+02:00,58452.78215513092,59540.54,55241.04060858506,61664.52370167677,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 18:00:00+02:00,58911.32958688154,59912.5,55693.042332202014,62129.61684156107,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-06 19:00:00+02:00,59008.314507240466,59929.79,55784.49256590943,62232.1364485715,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
