ts,yhat,yhat_snaive,lo,hi,model_name,model_version,order,seasonal_order,k_exog,feature_list,target,train_window_days,last_refit,spec_sha256
2026-08-08 19:00:00+02:00,46492.76642687202,48006.03,45220.384301504746,47765.14855223929,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-08 20:00:00+02:00,45351.67486068336,46744.48,43622.38961881835,47080.960102548364,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-08 21:00:00+02:00,44358.04459194878,45639.98,42320.33856663728,46395.75061726029,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-08 22:00:00+02:00,43055.04889820401,44234.94,40788.67283237283,45321.42496403519,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-08 23:00:00+02:00,40834.170298754536,41920.14,38390.76671071077,43277.5738867983,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-09 00:00:00+02:00,39182.565391137345,40182.09,36598.667720008176,41766.46306226651,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-09 01:00:00+02:00,37355.37930259172,38275.34,34658.18403413234,40052.5745710511,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-09 02:00:00+02:00,36523.20978718518,37369.94,33733.634242594766,39312.785331775594,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-09 03:00:00+02:00,36150.18099680102,36929.51,33284.67624502582,39015.68574857622,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-09 04:00:00+02:00,36128.546951948636,36845.84,33200.26002896051,39056.83387493676,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-09 05:00:00+02:00,36182.06473629128,36842.26,33201.62748408388,39162.501988498676,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-09 06:00:00+02:00,36780.3374368837,37387.98,33756.425504472565,39804.24936929484,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-09 07:00:00+02:00,38088.17685036187,38647.45,35027.919254945205,41148.43444577854,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-09 08:00:00+02:00,39821.51597371518,40336.27,36730.80315212375,42912.228795306604,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-09 09:00:00+02:00,41729.99129678872,42203.77,38613.71170791631,44846.270885661135,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-09 10:00:00+02:00,42109.12491229857,42545.19,38971.34985437556,45246.89997022157,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-09 11:00:00+02:00,43168.49645788592,43569.85,40012.62642799006,46324.36648778179,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-09 12:00:00+02:00,43109.36490358052,43478.77,39938.246809575736,46280.482997585306,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-09 13:00:00+02:00,42415.03019697871,42755.03,39231.05209715348,45599.00829680394,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-09 14:00:00+02:00,40558.49477746249,40871.43,37363.66304285076,43753.326512074214,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-09 15:00:00+02:00,39775.484969884135,40063.51,36571.48752958059,42979.48241018768,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-09 16:00:00+02:00,39943.14226731091,40208.24,36731.40072076506,43154.883813856766,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-09 17:00:00+02:00,41459.15451166129,41703.15,38240.867256981765,44677.44176634082,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-09 18:00:00+02:00,44090.44698036022,44315.02,40866.62503902918,47314.268921691255,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
