ts,yhat,yhat_snaive,lo,hi,model_name,model_version,order,seasonal_order,k_exog,feature_list,target,train_window_days,last_refit,spec_sha256
2026-09-04 21:00:00+02:00,50479.93357479513,48379.64,49207.55144942786,51752.315700162406,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-04 22:00:00+02:00,48583.8265235395,46650.72,46854.541281674494,50313.11176540451,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-04 23:00:00+02:00,44357.10785471334,42577.88,42319.40182940183,46394.81388002484,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 00:00:00+02:00,41818.38819774007,40180.79,39552.01213190889,44084.76426357125,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 01:00:00+02:00,40877.94250979848,39370.7,38434.53892175471,43321.346097842244,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 02:00:00+02:00,39353.88336318564,37966.62,36769.98569205647,41937.78103431481,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 03:00:00+02:00,38853.73476701732,37576.9,36156.53949855794,41550.9300354767,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 04:00:00+02:00,38749.09648073197,37573.9,35959.520936141555,41538.67202532238,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 05:00:00+02:00,39538.33878024979,38456.69,36672.83402847459,42403.84353202499,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 06:00:00+02:00,39834.83764075463,38839.29,36906.550717766506,42763.12456374276,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 07:00:00+02:00,42127.59030293497,41211.29,39147.153050727575,45108.02755514237,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 08:00:00+02:00,46370.5511921598,45527.19,43346.63925974866,49394.46312457094,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 09:00:00+02:00,49508.13816249542,48731.91,46447.880567078755,52568.39575791209,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 10:00:00+02:00,50088.299039704885,49373.86,46997.58621811346,53179.01186129631,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 11:00:00+02:00,49153.698439430904,48496.13,46037.41885055849,52269.97802830332,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 12:00:00+02:00,48916.054838656935,48310.83,45778.27978073393,52053.82989657994,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 13:00:00+02:00,46518.487880285014,45961.44,43362.61785038915,49674.35791018088,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 14:00:00+02:00,45173.845892274054,44661.14,42002.727798269276,48344.96398627883,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 15:00:00+02:00,43937.87360425901,43465.98,40753.89550443378,47121.85170408424,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 16:00:00+02:00,45123.00004593114,44688.67,41928.168311319416,48317.83178054287,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 17:00:00+02:00,45811.65661271096,45411.9,42607.65917240742,49015.65405301451,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 18:00:00+02:00,46145.62528539695,45777.69,42933.883738851095,49357.3668319428,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 19:00:00+02:00,45749.65699153335,45411.01,42531.36973685383,48967.94424621288,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-05 20:00:00+02:00,43860.01009721605,43548.32,40636.188155885015,47083.83203854709,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
