ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2026-04-13 20:00:00+02:00,60573.94228791294,47417.42,59301.56016254567,61846.324413280214,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-13 21:00:00+02:00,58729.68004485329,46620.44,57000.39480298828,60458.965286718296,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-13 22:00:00+02:00,56237.4433046694,45092.12,54199.7372793579,58275.14932998091,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-13 23:00:00+02:00,53143.736027157414,42885.6,50877.359961326234,55410.112092988595,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 00:00:00+02:00,49952.17041254951,40510.6,47508.76682450574,52395.574000593275,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 01:00:00+02:00,47871.78485264887,39181.78,45287.8871815197,50455.682523778036,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 02:00:00+02:00,47133.155229128264,39134.89,44435.959960668886,49830.35049758764,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 03:00:00+02:00,47111.689292551695,39750.1,44322.11374796128,49901.26483714211,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 04:00:00+02:00,48196.403876888515,41420.81,45330.89912511331,51061.90862866372,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 05:00:00+02:00,51324.54472380965,45088.3,48396.25780082153,54252.83164679778,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 06:00:00+02:00,57407.55870902279,51667.73,54427.121456815396,60387.99596123019,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 07:00:00+02:00,62285.61827943996,57002.69,59261.70634702882,65309.530211851095,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 08:00:00+02:00,66019.57792519139,61157.18,62959.320329774724,69079.83552060806,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 09:00:00+02:00,66597.69252450838,62122.35,63506.97970291696,69688.40534609981,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 10:00:00+02:00,65077.76741239138,60958.67,61961.48782351897,68194.0470012638,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 11:00:00+02:00,63225.050035847074,59433.84,60087.27497792407,66362.82509377008,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 12:00:00+02:00,61294.44306940079,57805.02,58138.573039504925,64450.313099296654,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 13:00:00+02:00,60301.168874643685,57089.51,57130.05078063891,63472.28696864846,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 14:00:00+02:00,58402.715196827216,55446.71,55218.737097001984,61586.69329665245,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 15:00:00+02:00,56429.85200003384,53709.15,53235.02026542212,59624.68373464556,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 16:00:00+02:00,55081.01935029113,52576.89,51877.02190998758,58285.01679059467,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 17:00:00+02:00,55645.01626321129,53340.22,52433.27471666544,58856.757809757146,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 18:00:00+02:00,58723.25043937812,56601.92,55504.963184698594,61941.537694057646,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-14 19:00:00+02:00,60959.38881681517,59006.92,57735.56687548413,64183.210758146204,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
