ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2025-10-29 18:00:00+01:00,64030.69054838587,63058.75,62758.3084230186,65303.072673753144,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-29 19:00:00+01:00,61007.32237651196,60112.75,59278.037134646955,62736.60761837697,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-29 20:00:00+01:00,57807.112846778306,56983.75,55769.4068214668,59844.81887208981,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-29 21:00:00+01:00,54074.07172047184,53316.25,51807.69565464066,56340.44778630302,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-29 22:00:00+01:00,50447.74778274065,49750.25,48004.34419469688,52891.15137078441,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-29 23:00:00+01:00,46910.47573622621,46268.5,44326.57806509704,49494.37340735538,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-30 00:00:00+01:00,44490.37334196792,43899.5,41793.17807350854,47187.5686104273,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-30 01:00:00+01:00,42893.58878789668,42349.75,40104.01324330627,45683.1643324871,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-30 02:00:00+01:00,43862.54826680096,43362.0,40997.043515025754,46728.05301857616,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-30 03:00:00+01:00,45743.20374709102,45282.5,42814.9168241029,48671.49067007915,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-30 04:00:00+01:00,50227.53092101427,49803.5,47247.093668806876,53207.96817322167,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-30 05:00:00+01:00,57215.777316196196,56825.5,54191.86538378506,60239.689248607334,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-30 06:00:00+01:00,62360.46055750596,62001.25,59300.20296208929,65420.71815292263,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-30 07:00:00+01:00,66053.11676728063,65722.5,62962.403945689206,69143.82958887206,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-30 08:00:00+01:00,66780.79909289422,66476.5,63664.5195040218,69897.07868176662,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-30 09:00:00+01:00,66858.82635153497,66578.75,63721.05129361196,69996.60140945797,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-30 10:00:00+01:00,67190.03178286062,66932.25,64034.161752964756,70345.90181275648,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-30 11:00:00+01:00,67554.76190094455,67317.5,64383.64380693977,70725.87999494933,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-30 12:00:00+01:00,67215.12543760901,66996.75,64031.147337783776,70399.10353743425,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-30 13:00:00+01:00,65269.74236987094,65068.75,62074.91063525922,68464.57410448266,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-30 14:00:00+01:00,63996.74302480467,63811.75,60792.74558450113,67200.74046510822,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-30 15:00:00+01:00,62543.267255659295,62373.0,59331.52570911344,65755.00880220515,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-30 16:00:00+01:00,63062.71368355838,62906.0,59844.426428878854,66281.0009382379,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-30 17:00:00+01:00,64190.23899956184,64046.0,60966.41705823081,67414.06094089289,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
