ts,yhat,yhat_snaive,lo,hi,model_name,model_version,order,seasonal_order,k_exog,feature_list,target,train_window_days,last_refit,spec_sha256
2026-07-03 20:00:00+02:00,52327.62794786288,58374.58,51055.245822495606,53600.01007323015,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-03 21:00:00+02:00,51906.575934074586,57472.18,50177.29069220958,53635.86117593959,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-03 22:00:00+02:00,50408.76777657746,55531.34,48371.06175126595,52446.47380188896,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-03 23:00:00+02:00,47705.80350759513,52420.61,45439.427441763946,49972.17957342631,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 00:00:00+02:00,44670.56037143819,49010.06,42227.15678339442,47113.96395948195,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 01:00:00+02:00,43375.54215084786,47369.61,40791.64447971869,45959.43982197703,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 02:00:00+02:00,41949.64695492868,45625.78,39252.4516864693,44646.842223388056,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 03:00:00+02:00,41653.59359113063,45037.1,38864.018046540215,44443.169135721044,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 04:00:00+02:00,41237.676633992785,44351.85,38372.17188221758,44103.18138576799,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 05:00:00+02:00,41257.910294388515,44124.19,38329.62337140039,44186.19721737664,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 06:00:00+02:00,43663.98118475442,46302.1,40683.54393254702,46644.418436961816,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 07:00:00+02:00,45802.45006818477,48230.57,42778.53813577363,48826.36200059591,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 08:00:00+02:00,47362.722672277305,49597.56,44302.46507686064,50422.98026769397,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 09:00:00+02:00,48994.29964217802,51051.24,45903.58682058659,52085.012463769446,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 10:00:00+02:00,50005.94570134609,51899.15,46889.66611247368,53122.22529021851,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 11:00:00+02:00,50623.788083105894,52366.29,47486.01302518289,53761.5631410289,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 12:00:00+02:00,49611.49429103268,51215.29,46455.624261136814,52767.364320928544,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 13:00:00+02:00,48629.4792415979,50105.61,45458.361147593125,51800.59733560268,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 14:00:00+02:00,46891.321838247546,48249.95,43707.343738422314,50075.29993807278,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 15:00:00+02:00,46925.78102217218,48176.26,43730.94928756046,50120.6127567839,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 16:00:00+02:00,48487.281341425216,49638.22,45283.28390112167,51691.27878172876,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 17:00:00+02:00,49879.93807672948,50939.26,46668.196530183624,53091.67962327533,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 18:00:00+02:00,51951.82195926067,52926.82,48733.53470458114,55170.109213940195,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-04 19:00:00+02:00,52286.773512887,53184.16,49062.95157155596,55510.59545421803,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
