ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2026-02-17 19:00:00+01:00,70352.76183174798,69420.38,69080.3797063807,71625.14395711526,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-17 20:00:00+01:00,67055.85260308158,66197.69,65326.56736121658,68785.13784494658,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-17 21:00:00+01:00,63434.2013551547,62644.35,61396.495329843194,65471.907380466204,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-17 22:00:00+01:00,59945.29780234128,59218.32,57678.9217365101,62211.67386817246,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-17 23:00:00+01:00,56241.789094575695,55572.68,53798.38550653193,58685.19268261946,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-18 00:00:00+01:00,53307.02683741655,52691.18,50723.129166287385,55890.92450854572,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-18 01:00:00+01:00,51281.154349318516,50714.33,48583.95908085914,53978.349617777894,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-18 02:00:00+01:00,50403.79413723021,49882.09,47614.218592639794,53193.36968182062,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-18 03:00:00+01:00,50948.665573138926,50468.49,48083.16082136372,53814.17032491413,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-18 04:00:00+01:00,51504.10275556643,51062.15,48575.81583257831,54432.38967855456,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-18 05:00:00+01:00,55437.97254129345,55031.2,52457.53528908605,58418.40979350085,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-18 06:00:00+01:00,63351.56273376238,62977.17,60327.65080135124,66375.47466617351,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-18 07:00:00+01:00,69049.65041568626,68705.06,65989.3928202696,72109.90801110293,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-18 08:00:00+01:00,71030.83041438505,70713.67,67940.11759279363,74121.54323597648,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-18 09:00:00+01:00,71897.83388928381,71605.92,68781.5543004114,75014.11347815621,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-18 10:00:00+01:00,72882.61703184845,72613.94,69744.84197392545,76020.39208977146,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-18 11:00:00+01:00,73505.23986900896,73257.95,70349.3698391131,76661.10989890482,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-18 12:00:00+01:00,72693.42516183225,72465.82,69522.30706782747,75864.54325583702,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-18 13:00:00+01:00,71008.40739186239,70798.92,67824.42929203715,74192.38549168763,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-18 14:00:00+01:00,69969.50182815024,69776.69,66774.67009353852,73164.33356276197,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-18 15:00:00+01:00,69467.16366854889,69289.7,66263.16622824535,72671.16110885244,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-18 16:00:00+01:00,69203.11724936361,69039.78,65991.37570281776,72414.85879590946,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-18 17:00:00+01:00,71018.46531791508,70868.13,67800.17806323555,74236.7525725946,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-18 18:00:00+01:00,72333.75836300771,72195.39,69109.93642167667,75557.58030433876,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
