ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2026-02-06 19:00:00+01:00,69830.55441518745,71427.97,68558.17228982017,71102.93654055473,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-06 20:00:00+01:00,66348.0414966829,67818.3,64618.75625481789,68077.32673854791,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-06 21:00:00+01:00,62515.79665153123,63869.02,60478.090626219724,64553.502676842734,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-06 22:00:00+01:00,58965.695602841566,60211.2,56699.319537010386,61232.07166867275,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-06 23:00:00+01:00,55483.97993675077,56630.34,53040.57634870701,57927.38352479454,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-07 00:00:00+01:00,52370.72220783891,53425.83,49786.82453670974,54954.61987896808,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-07 01:00:00+01:00,50929.22063814463,51900.34,48232.02536968525,53626.41590660401,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-07 02:00:00+01:00,49843.71344213083,50737.53,47054.137897540415,52633.28898672124,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-07 03:00:00+01:00,49220.52280737525,50043.19,46355.01805560005,52086.027559150454,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-07 04:00:00+01:00,49256.27855839132,50013.46,46327.991635403196,52184.565481379446,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-07 05:00:00+01:00,49917.65152880232,50614.56,46937.214276594925,52898.08878100972,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-07 06:00:00+01:00,51780.51666508463,52421.95,48756.60473267349,54804.42859749577,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-07 07:00:00+01:00,54549.135883247516,55139.51,51488.87828783085,57609.393478664184,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-07 08:00:00+01:00,57908.550698116254,58451.93,54817.83787652483,60999.26351970768,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-07 09:00:00+01:00,61737.36464331968,62237.49,58621.08505444726,64853.64423219209,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-07 10:00:00+01:00,63301.895498642465,63762.21,60164.12044071946,66439.67055656547,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-07 11:00:00+01:00,63548.85734007631,63972.53,60392.98731018045,66704.72736997217,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-07 12:00:00+01:00,62515.982426683404,62905.93,59344.864332678626,65687.10052068818,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-07 13:00:00+01:00,61600.66293726224,61959.57,58416.68483743701,64784.64103708747,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-07 14:00:00+01:00,60445.862568771874,60776.2,57251.03083416015,63640.6943033836,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-07 15:00:00+01:00,60337.5480075187,60641.59,57133.550567215156,63541.545447822245,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-07 16:00:00+01:00,61235.730283234276,61515.57,58023.98873668842,64447.47182978013,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-07 17:00:00+01:00,63769.05601536608,64026.62,60550.76876068655,66987.3432700456,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-02-07 18:00:00+01:00,64387.098560161416,64624.16,61163.27661883038,67610.92050149245,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
