ts,yhat,yhat_snaive,lo,hi,model_name,model_version,order,seasonal_order,k_exog,feature_list,target,train_window_days,last_refit,spec_sha256
2026-07-16 20:00:00+02:00,58902.38062211206,56482.58,57629.99849674479,60174.76274747933,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-16 21:00:00+02:00,56134.56024965915,53907.38,54405.275007794145,57863.84549152416,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-16 22:00:00+02:00,53455.5827965984,51405.69,51417.876771286894,55493.288821909904,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-16 23:00:00+02:00,50506.21773566108,48619.5,48239.8416698299,52772.59380149226,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 00:00:00+02:00,48218.32169568919,46481.79,45774.918107645426,50661.72528373296,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 01:00:00+02:00,46587.59072783864,44989.29,44003.69305670947,49171.488398967806,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 02:00:00+02:00,45959.37318740628,44488.3,43262.1779189469,48656.56845586566,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 03:00:00+02:00,45652.573182275955,44298.6,42862.99763768554,48442.14872686637,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 04:00:00+02:00,46057.03454287979,44810.84,43191.529791104585,48922.53929465499,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 05:00:00+02:00,47803.06527216105,46656.07,44874.77834917293,50731.35219514918,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 06:00:00+02:00,54226.14243732975,53170.45,51245.70518512235,57206.579689537146,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 07:00:00+02:00,58682.587468243466,57710.93,55658.67553583233,61706.499400654604,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 08:00:00+02:00,61413.22183004525,60518.91,58352.964234628584,64473.47942546192,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 09:00:00+02:00,59934.17304026719,59111.05,56843.46021867576,63024.88586185862,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 10:00:00+02:00,58107.311002979484,57349.71,54991.03141410707,61223.5905918519,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 11:00:00+02:00,56687.0146347477,55989.72,53549.23957682469,59824.7896926707,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 12:00:00+02:00,55390.818759169706,54749.03,52234.94872927384,58546.68878906557,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 13:00:00+02:00,54788.261248612966,54197.56,51617.14315460819,57959.37934261774,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 14:00:00+02:00,53461.43039347453,52917.75,50277.4522936493,56645.408493299765,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 15:00:00+02:00,52224.982480852545,51724.58,49030.15074624082,55419.81421546427,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 16:00:00+02:00,52941.309565959724,52480.74,49737.31212565618,56145.30700626327,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 17:00:00+02:00,54046.17742093631,53622.27,50834.43587439045,57257.91896748216,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 18:00:00+02:00,56001.42364694098,55611.26,52783.136392261455,59219.71090162051,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-17 19:00:00+02:00,56437.72593652278,56078.62,53213.903995191744,59661.547877853816,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
