ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2025-11-01 18:00:00+01:00,53004.800424871435,55222.5,51732.41829950416,54277.18255023871,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-01 19:00:00+01:00,50621.83319961593,52663.0,48892.547957750925,52351.11844148094,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-01 20:00:00+01:00,49162.81365595423,51041.5,47125.10763064273,51200.51968126574,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-01 21:00:00+01:00,47335.36038307112,49064.5,45068.98431723994,49601.7364489023,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-01 22:00:00+01:00,44915.50292849092,46507.0,42472.09934044715,47358.906516534684,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-01 23:00:00+01:00,41024.68888594976,42489.5,38440.791214820594,43608.58655707893,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-02 00:00:00+01:00,39429.54041906088,40777.75,36732.345150601504,42126.73568752026,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-02 01:00:00+01:00,38750.610265684605,39991.5,35961.03472109419,41540.18581027502,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-02 02:00:00+01:00,38032.887264340054,39175.0,35167.38251256485,40898.39201611526,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-02 03:00:00+01:00,38850.801440704716,39902.0,35922.51451771659,41779.08836369284,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-02 04:00:00+01:00,39395.72868921979,40363.25,36415.29143701239,42376.165941427185,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-02 05:00:00+01:00,39596.7450820315,40487.25,36572.83314962036,42620.65701444264,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-02 06:00:00+01:00,41402.38083493312,42222.0,38342.123239516455,44462.63843034979,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-02 07:00:00+01:00,44322.123957611104,45076.5,41231.41113601968,47412.83677920253,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-02 08:00:00+01:00,47980.92361332516,48675.25,44864.64402445275,51097.203202197576,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-02 09:00:00+01:00,51153.44321115197,51792.5,48015.668153228966,54291.218269074976,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-02 10:00:00+01:00,53643.81325208081,54232.0,50487.94322218494,56799.68328197667,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-02 11:00:00+01:00,54982.88394855503,55524.25,51811.76585455025,58154.002042559805,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-02 12:00:00+01:00,54779.97763549345,55278.25,51595.99953566822,57963.95573531868,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-02 13:00:00+01:00,53377.14098939013,53835.75,50182.3092547784,56571.972724001855,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-02 14:00:00+01:00,52186.64707077002,52608.75,48982.649630466476,55390.644511073566,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-02 15:00:00+01:00,51780.74720406148,52169.25,48569.00565751563,54992.488750607336,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-02 16:00:00+01:00,52148.92270782772,52506.5,48930.63545314819,55367.209962507244,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-02 17:00:00+01:00,55526.13648726869,55855.25,52302.314545937654,58749.958428599726,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
