ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2025-10-21 11:00:00+02:00,67353.18911956224,67101.0,66080.80699419497,68625.57124492952,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 12:00:00+02:00,67046.86442345103,66814.75,65317.57918158602,68776.14966531604,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 13:00:00+02:00,65123.13770834968,64909.5,63085.43168303817,67160.84373366118,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 14:00:00+02:00,62682.381772167886,62485.75,60416.005706336706,64948.75783799907,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 15:00:00+02:00,61055.729538324755,60874.75,58612.32595028099,63499.13312636852,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 16:00:00+02:00,60157.07324974052,59990.5,57573.17557861135,62740.97092086969,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 17:00:00+02:00,60629.06372698789,60475.75,57931.868458528515,63326.25899544727,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 18:00:00+02:00,61550.359685495925,61409.25,58760.78414090551,64339.93523008634,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 19:00:00+02:00,61861.62710710555,61731.75,58996.12235533035,64727.131858880755,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 20:00:00+02:00,59205.78866165051,59086.25,56277.50173866239,62134.07558463864,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 21:00:00+02:00,55885.52317458136,55775.5,52905.08592237396,58865.960426788755,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 22:00:00+02:00,52197.01513696757,52095.75,49173.103204556435,55220.92706937871,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 23:00:00+02:00,48924.70425450439,48831.5,45864.44665908772,51984.961849921056,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-22 00:00:00+02:00,46776.53503241941,46690.75,43685.82221082798,49867.247854010835,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-22 01:00:00+02:00,45075.45639342142,44996.5,41959.176804549,48191.73598229383,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-22 02:00:00+02:00,44318.17132606116,44245.5,41180.39626813815,47455.94638398416,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-22 03:00:00+02:00,44718.136561083156,44651.25,41562.26653118729,47874.00659097902,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-22 04:00:00+02:00,45927.812273540534,45866.25,42756.694179535756,49098.93036754531,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-22 05:00:00+02:00,49353.91180862203,49297.25,46169.9337087968,52537.889908447265,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-22 06:00:00+02:00,56373.15142930364,56321.0,53178.31969469192,59567.983163915356,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-22 07:00:00+02:00,61601.00008408758,61553.0,58397.002643784035,64804.997524391125,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-22 08:00:00+02:00,64303.92919322978,64259.75,61092.187646683924,67515.67073977563,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-22 09:00:00+02:00,65388.6624519839,65348.0,62170.375197304376,68606.94970666342,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-22 10:00:00+02:00,66684.92564950752,66647.5,63461.10370817649,69908.74759083857,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
