ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2026-01-04 18:00:00+01:00,59848.60221050896,55507.82,58576.220085141686,61120.98433587623,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-04 19:00:00+01:00,58796.418335327384,54801.17,57067.13309346238,60525.70357719239,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-04 20:00:00+01:00,56632.30956247713,52955.09,54594.603537165625,58670.015587788635,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-04 21:00:00+01:00,54919.546437584555,51535.04,52653.170371753375,57185.922503415735,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-04 22:00:00+01:00,53531.07379068319,50415.98,51087.67020263943,55974.47737872696,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-04 23:00:00+01:00,51280.596862869366,48413.47,48696.6991917402,53864.494533998535,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-05 00:00:00+01:00,48661.4585373003,46022.56,45964.26326884092,51358.65380575968,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-05 01:00:00+01:00,47071.03758662721,44642.2,44281.462042036794,49860.61313121762,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-05 02:00:00+01:00,45576.20785595329,43340.71,42710.70310417809,48441.71260772849,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-05 03:00:00+01:00,45334.34830684725,43276.8,42406.06138385912,48262.635229835374,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-05 04:00:00+01:00,45822.92385387077,43929.16,42842.486601663375,48803.36110607817,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-05 05:00:00+01:00,47264.32693053457,45521.31,44240.41499812343,50288.238862945705,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-05 06:00:00+01:00,49565.83972661897,47961.57,46505.5821312023,52626.09732203564,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-05 07:00:00+01:00,52642.217043417506,51165.65,49551.50422182608,55732.92986500893,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-05 08:00:00+01:00,55428.02971771565,54069.0,52311.75012884324,58544.30930658807,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-05 09:00:00+01:00,57460.77856923224,56209.93,54323.00351130924,60598.55362715525,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-05 10:00:00+01:00,58370.28882985537,57219.01,55214.41879995951,61526.15885975124,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-05 11:00:00+01:00,59161.10501632072,58101.47,55989.98692231593,62332.2231103255,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-05 12:00:00+01:00,59357.02621103374,58381.74,56173.04811120851,62541.004310858974,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-05 13:00:00+01:00,58663.381718546705,57765.73,55468.54998393498,61858.21345315843,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-05 14:00:00+01:00,57681.47706778769,56855.28,54477.47962748414,60885.47450809123,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-05 15:00:00+01:00,57733.520332519285,56973.09,54521.77878597343,60945.26187906514,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-05 16:00:00+01:00,59631.308744695125,58931.41,56413.0214900156,62849.59599937465,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-05 17:00:00+01:00,61537.54557739921,60893.36,58313.72363606817,64761.36751873024,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
