ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2025-11-21 18:00:00+01:00,69491.35138872449,66218.36,68218.96926335721,70763.73351409177,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-21 19:00:00+01:00,67136.51553524539,64124.06,65407.23029338038,68865.80077711039,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-21 20:00:00+01:00,62752.138792532634,59979.48,60714.43276722113,64789.84481784414,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-21 21:00:00+01:00,59280.98029100481,56729.03,57014.60422517363,61547.35635683599,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-21 22:00:00+01:00,55509.25057319385,53160.44,53065.846985150085,57952.65416123762,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-21 23:00:00+01:00,51715.871133110384,49554.03,49131.973461981215,54299.76880423955,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-22 00:00:00+01:00,48708.764788293985,46719.01,46011.56951983461,51405.96005675336,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-22 01:00:00+01:00,46626.80681826504,44795.44,43837.231273674624,49416.38236285545,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-22 02:00:00+01:00,45050.01680837141,43364.43,42184.512056596206,47915.52156014661,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-22 03:00:00+01:00,44203.99114287927,42652.58,41275.704219891144,47132.278065867395,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-22 04:00:00+01:00,44666.55609562692,43238.64,41686.11884341952,47646.993347834316,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-22 05:00:00+01:00,44994.45147067485,43680.2,41970.539538263714,48018.36340308599,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-22 06:00:00+01:00,47727.304749171075,46517.67,44667.04715375441,50787.56234458774,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-22 07:00:00+01:00,49930.37570213631,48817.03,46839.662880544885,53021.08852372774,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-22 08:00:00+01:00,53003.65143208089,51978.93,49887.37184320848,56119.93102095331,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-22 09:00:00+01:00,55821.46180931767,54878.31,52683.68675139466,58959.236867240674,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-22 10:00:00+01:00,57845.56527155241,56977.49,54689.69524165655,61001.43530144828,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-22 11:00:00+01:00,59024.034957834156,58225.06,55852.91686382938,62195.15305183893,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-22 12:00:00+01:00,57850.14515024991,57114.77,54666.16705042468,61034.12325007514,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-22 13:00:00+01:00,56560.23799886671,55883.4,53365.40626425498,59755.069733478435,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-22 14:00:00+01:00,55638.29050737397,55015.33,52434.29306707042,58842.28794767751,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-22 15:00:00+01:00,55272.77175867405,54699.4,52061.03021212819,58484.5133052199,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-22 16:00:00+01:00,55967.49036132067,55439.76,52749.203106641144,59185.777616000196,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-11-22 17:00:00+01:00,58004.40209922527,57518.68,54780.580157894234,61228.224040556306,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
