ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2025-12-19 18:00:00+01:00,61583.45475032343,66134.64,60311.072624956156,62855.8368756907,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-19 19:00:00+01:00,60364.44707634815,64553.35,58635.161834483144,62093.73231821316,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-19 20:00:00+01:00,57211.90109398734,61067.36,55174.195068675836,59249.607119298846,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-19 21:00:00+01:00,54339.382383154225,57887.94,52073.006317323045,56605.758448985405,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-19 22:00:00+01:00,52399.053791575796,55665.14,49955.65020353203,54842.45737961956,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-19 23:00:00+01:00,48585.79998059531,51591.9,46001.90230946614,51169.69765172448,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-20 00:00:00+01:00,45645.46081310323,48412.27,42948.26554464385,48342.65608156261,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-20 01:00:00+01:00,43920.553675765615,46467.12,41130.9781311752,46710.12922035603,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-20 02:00:00+01:00,42892.01482038128,45235.87,40026.510068606076,45757.51957215648,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-20 03:00:00+01:00,43282.12980244726,45439.41,40353.84287945914,46210.41672543539,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-20 04:00:00+01:00,43893.863088796024,45879.42,40913.42583658863,46874.30034100342,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-20 05:00:00+01:00,44954.90690044797,46782.41,41930.99496803683,47978.818832859106,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-20 06:00:00+01:00,47128.2993515573,48810.33,44068.041756140636,50188.55694697397,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-20 07:00:00+01:00,49752.07194048367,51300.21,46661.359118892244,52842.7847620751,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-20 08:00:00+01:00,53303.29644456122,54728.2,50187.01685568881,56419.57603343364,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-20 09:00:00+01:00,56034.94126603206,57346.42,52897.166208109054,59172.716323955065,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-20 10:00:00+01:00,58063.547272832184,59270.63,54907.67724293632,61219.41730272805,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-20 11:00:00+01:00,59167.87317444072,60278.87,55996.755080435934,62338.991268445505,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-20 12:00:00+01:00,59088.140469802034,60110.7,55904.1623699768,62272.118569627266,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-20 13:00:00+01:00,57749.83800138465,58691.0,54555.00626677292,60944.66973599637,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-20 14:00:00+01:00,56744.626146729024,57610.87,53540.62870642548,59948.62358703257,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-20 15:00:00+01:00,56476.12067634083,57273.41,53264.37912979498,59687.86222288669,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-20 16:00:00+01:00,58043.326304489114,58777.15,54825.03904980959,61261.61355916864,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-20 17:00:00+01:00,59182.06995735474,59857.48,55958.2480160237,62405.891898685775,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
