ts,yhat,yhat_snaive,lo,hi,model_name,model_version,order,seasonal_order,k_exog,feature_list,target,train_window_days,last_refit,spec_sha256
2026-08-31 20:00:00+02:00,52664.75490008041,52956.65,51392.372774713134,53937.13702544768,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-31 21:00:00+02:00,50531.15026184943,50799.81,48801.86501998442,52260.435503714434,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-31 22:00:00+02:00,47370.146048080234,47617.42,45332.44002276873,49407.85207339174,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-08-31 23:00:00+02:00,44398.289488228744,44625.88,42131.91342239756,46664.665554059924,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 00:00:00+02:00,42115.28609202806,42324.76,39671.88250398429,44558.689680071824,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 01:00:00+02:00,40805.94058239888,40998.74,38222.04291126971,43389.83825352805,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 02:00:00+02:00,40232.487754098765,40409.94,37535.29248563939,42929.68302255814,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 03:00:00+02:00,40559.32326402126,40722.65,37769.747719430845,43348.89880861167,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 04:00:00+02:00,40654.87435858593,40805.2,37789.369606810724,43520.37911036113,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 05:00:00+02:00,43957.73054322685,44096.09,41029.44362023872,46886.01746621497,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 06:00:00+02:00,50465.91419858858,50593.26,47485.47694638118,53446.35145079598,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 07:00:00+02:00,53823.85114767191,53941.06,50799.93921526077,56847.763080083045,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 08:00:00+02:00,55785.39117783386,55893.27,52725.13358241719,58845.64877325053,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 09:00:00+02:00,57217.56852123544,57316.86,54126.85569964401,60308.281342826864,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 10:00:00+02:00,57166.382297045006,57257.77,54050.10270817259,60282.66188591742,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 11:00:00+02:00,56412.48691844147,56496.6,53274.711860518466,59550.261976364476,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 12:00:00+02:00,55315.6924672193,55393.11,52159.82243732343,58471.56249711516,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 13:00:00+02:00,55032.75503857429,55104.01,51861.6369445695,58203.87313257907,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 14:00:00+02:00,53790.50705844382,53856.09,50606.52895861859,56974.48515826905,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 15:00:00+02:00,54145.6875755863,54206.05,50950.855840974575,57340.519310198026,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 16:00:00+02:00,54157.35253041046,54212.91,50953.35509010692,57361.34997071401,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 17:00:00+02:00,54876.3250024055,54927.46,51664.58345585965,58088.066548951356,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 18:00:00+02:00,55482.115437875276,55529.18,52263.82818319575,58700.4026925548,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-09-01 19:00:00+02:00,54647.401859544465,54690.72,51423.57991821343,57871.2238008755,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
