ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2026-01-17 18:00:00+01:00,60970.928449642866,65066.13,59698.546324275594,62243.31057501014,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-17 19:00:00+01:00,59286.36367366971,63055.58,57557.0784318047,61015.648915534715,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-17 20:00:00+01:00,56490.089902274194,59959.27,54452.38387696269,58527.7959275857,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-17 21:00:00+01:00,54313.7727209915,57506.8,52047.39665516032,56580.14878682268,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-17 22:00:00+01:00,53171.47329112635,56110.33,50728.06970308258,55614.876879170115,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-17 23:00:00+01:00,50917.71143821007,53622.63,48333.8137670809,53501.60910933924,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 00:00:00+01:00,48822.68769859353,51312.29,46125.49243013415,51519.88296705291,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 01:00:00+01:00,47563.8944071101,49855.32,44774.318862519685,50353.469951700514,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 02:00:00+01:00,46652.49590214125,48761.52,43786.99115036605,49518.00065391645,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 03:00:00+01:00,46247.707918341046,48188.85,43319.42099535292,49175.99484132917,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 04:00:00+01:00,46665.74623168324,48452.37,43685.30897947584,49646.183483890636,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 05:00:00+01:00,47026.64461634751,48671.05,44002.732683936374,50050.55654875865,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 06:00:00+01:00,47286.852168223595,48800.36,44226.59457280693,50347.10976364026,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 07:00:00+01:00,49292.35004545164,50685.38,46201.63722386021,52383.06286704307,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 08:00:00+01:00,52491.7376724037,53773.88,49375.45808353129,55608.017261276116,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 09:00:00+01:00,55470.228449817536,56650.31,52332.45339189453,58608.00350774054,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 10:00:00+01:00,58083.505010393565,59169.65,54927.6349804977,61239.37504028943,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 11:00:00+01:00,59916.184056037266,60915.87,56745.06596203249,63087.302150042044,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 12:00:00+01:00,59805.870810048495,60725.98,56621.89271022326,62989.84890987373,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 13:00:00+01:00,58294.913114908755,59141.78,55100.08138029704,61489.74484952047,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 14:00:00+01:00,57119.325203877444,57898.78,53915.3277635739,60323.32264418099,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 15:00:00+01:00,56936.70117236235,57654.11,53724.9596258165,60148.442718908205,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 16:00:00+01:00,59122.39817296306,59782.7,55904.110918283535,62340.68542764259,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-18 17:00:00+01:00,63426.18935618326,64033.93,60202.367414852226,66650.0112975143,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
