ts,yhat,yhat_snaive,lo,hi,model_name,model_version,order,seasonal_order,k_exog,feature_list,target,train_window_days,last_refit,spec_sha256
2026-05-20 16:00:00+02:00,54436.85624163503,52606.81,53164.47411626776,55709.238367002305,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-20 17:00:00+02:00,55083.95135195669,53399.58,53354.66611009168,56813.2365938217,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-20 18:00:00+02:00,55753.77243892637,54203.48,53716.06641361486,57791.47846423787,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-20 19:00:00+02:00,56334.216442470235,54907.33,54067.840376639055,58600.592508301415,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-20 20:00:00+02:00,54752.86377971485,53439.56,52309.46019167108,57196.26736775861,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-20 21:00:00+02:00,53144.8124960732,51936.05,50560.91482494403,55728.71016720237,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-20 22:00:00+02:00,49213.56288191444,48101.02,46516.36761345506,51910.75815037382,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-20 23:00:00+02:00,45640.21251775639,44616.23,42850.63697316597,48429.7880623468,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-21 00:00:00+02:00,42342.631713869014,41400.16,39477.12696209381,45208.13646564422,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-21 01:00:00+02:00,40892.39931289396,40024.95,37964.11238990584,43820.68623588209,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-21 02:00:00+02:00,40727.25882658249,39928.86,37746.82157437509,43707.696078789886,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-21 03:00:00+02:00,40446.46488005608,39711.62,37422.552947644945,43470.37681246722,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-21 04:00:00+02:00,40436.809939110084,39760.46,37376.552343693416,43497.06753452675,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-21 05:00:00+02:00,40839.81129802975,40217.3,37749.098476438325,43930.52411962118,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-21 06:00:00+02:00,40528.158307181286,39955.2,37411.87871830887,43644.4378960537,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-21 07:00:00+02:00,41415.689821291686,40888.34,38277.91476336868,44553.46487921469,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-21 08:00:00+02:00,43712.061850849845,43226.69,40556.19182095398,46867.93188074571,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-21 09:00:00+02:00,45086.08540046029,44639.35,41914.96730645551,48257.203494465066,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-21 10:00:00+02:00,46741.414479267754,46330.24,43557.43637944252,49925.392579092986,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-21 11:00:00+02:00,47978.41426975548,47599.97,44783.58253514375,51173.2460043672,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
