ts,yhat,yhat_snaive,lo,hi,model_name,model_version,order,seasonal_order,k_exog,feature_list,target,train_window_days,last_refit,spec_sha256
2026-05-16 20:00:00+02:00,46850.91589426998,47146.06,45578.53376890271,48123.29801963725,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-16 21:00:00+02:00,45678.6598825984,45950.31,43949.37464073339,47407.945124463404,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-16 22:00:00+02:00,43582.853708260984,43832.88,41545.14768294948,45620.55973357249,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-16 23:00:00+02:00,41413.896239485126,41644.02,39147.520173653946,43680.272305316306,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 00:00:00+02:00,39417.904494326285,39629.71,36974.50090628252,41861.30808237005,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 01:00:00+02:00,37960.294583962444,38155.24,35376.396912833276,40544.19225509161,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 02:00:00+02:00,36988.5625809007,37167.99,34291.367312441325,39685.75784936008,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 03:00:00+02:00,37087.57531807308,37252.72,34297.99977348267,39877.1508626635,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 04:00:00+02:00,37310.00112432286,37462.0,34444.496372547655,40175.50587609806,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 05:00:00+02:00,38003.550501345,38143.45,35075.26357835688,40931.83742433313,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 06:00:00+02:00,39525.75674674086,39654.52,36545.31949453346,42506.193998948256,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 07:00:00+02:00,39667.75652747667,39786.27,36643.84459506553,42691.668459887806,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 08:00:00+02:00,41244.07040769372,41353.15,38183.81281227705,44304.328003110386,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 09:00:00+02:00,43143.963334503904,43244.36,40053.25051291248,46234.67615609533,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 10:00:00+02:00,44218.525085115165,44310.93,41102.24549624275,47334.80467398758,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 11:00:00+02:00,44214.910678364846,44299.96,41077.13562044184,47352.68573628785,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 12:00:00+02:00,43462.6907534944,43540.97,40306.82072359853,46618.56078339026,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 13:00:00+02:00,41449.81191877284,41521.86,38278.69382476805,44620.93001277762,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 14:00:00+02:00,40010.02707236924,40076.34,36826.048972544006,43194.00517219447,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 15:00:00+02:00,39159.05569768322,39220.09,35964.223963071505,42353.88743229494,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 16:00:00+02:00,39171.65413516656,39227.83,35967.65669486301,42375.6515754701,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 17:00:00+02:00,41543.755832507326,41595.46,38332.01428596147,44755.49737905318,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 18:00:00+02:00,45471.741574898995,45519.33,42253.45432021947,48690.02882957852,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-17 19:00:00+02:00,48356.879696979646,48400.68,45133.05775564861,51580.70163831068,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
