ts,yhat,yhat_snaive,lo,hi,model_name,model_version,order,seasonal_order,k_exog,feature_list,target,train_window_days,last_refit,spec_sha256
2026-04-26 19:00:00+02:00,46328.97828254801,49526.0,45056.596157180735,47601.36040791528,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-26 20:00:00+02:00,45112.4468169869,48054.98,43383.16157512189,46841.73205885191,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-26 21:00:00+02:00,45497.93761785854,48206.24,43460.23159254703,47535.64364317004,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-26 22:00:00+02:00,44306.95323627524,46799.67,42040.57717044406,46573.329302106424,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-26 23:00:00+02:00,41964.60786145332,44258.9,39521.20427340955,44408.011449497084,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-27 00:00:00+02:00,39387.307538545014,41498.97,36803.409867415845,41971.20520967418,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-27 01:00:00+02:00,38423.97957311324,40367.55,35726.78430465386,41121.17484157262,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-27 02:00:00+02:00,38181.12118699348,39969.98,35391.54564240306,40970.69673158389,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-27 03:00:00+02:00,38743.41748513403,40389.88,35877.912733358826,41608.92223690923,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-27 04:00:00+02:00,40556.018788261725,42071.42,37627.7318652736,43484.30571124985,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-27 05:00:00+02:00,44862.74738185463,46257.52,41882.31012964723,47843.184634062025,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-27 06:00:00+02:00,52362.303727884646,53646.05,49338.39179547351,55386.215660295784,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-27 07:00:00+02:00,57916.48218209459,59098.04,54856.22458667792,60976.739777511255,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-27 08:00:00+02:00,60989.24625616988,62076.75,57898.53343457845,64079.959077761305,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-27 09:00:00+02:00,61649.71346103226,62650.65,58533.43387215985,64765.993049904675,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-27 10:00:00+02:00,60189.88976459871,61111.15,57052.114706675704,63327.664822521714,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
