ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2026-03-24 15:00:00+01:00,55661.252797694266,60260.4,54388.87067232699,56933.63492306154,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-24 16:00:00+01:00,55729.21297924584,59962.26,53999.927737380836,57458.49822111085,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-24 17:00:00+01:00,58056.10094441763,61952.19,56018.394919106126,60093.806969729136,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-24 18:00:00+01:00,60125.70646473207,63711.66,57859.33039890089,62392.08253056325,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-24 19:00:00+01:00,60801.13465383089,64101.64,58357.73106578713,63244.53824187466,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-24 20:00:00+01:00,57948.460666566185,60986.24,55364.562995437016,60532.358337695354,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-24 21:00:00+01:00,55075.32322801805,57871.29,52378.127959558675,57772.51849647743,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-24 22:00:00+01:00,52064.18708557877,54637.59,49274.61154098836,54853.762630169185,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-24 23:00:00+01:00,48736.424469829195,51104.98,45870.91971805399,51601.9292216044,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-25 00:00:00+01:00,46790.87564310928,48970.89,43862.58872012115,49719.1625660974,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-25 01:00:00+01:00,45140.96860840393,47147.45,42160.53135619653,48121.405860611325,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-25 02:00:00+01:00,44797.50804538453,46644.27,41773.59611297339,47821.41997779567,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-25 03:00:00+01:00,45620.993535125825,47320.75,42560.73593970916,48681.25113054249,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-25 04:00:00+01:00,47012.63713012098,48577.09,43921.92430852955,50103.34995171241,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-25 05:00:00+01:00,50897.85032171017,52337.77,47781.570732837754,54014.12991058258,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-25 06:00:00+01:00,57750.65045288955,59075.95,54612.87539496655,60888.42551081256,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-25 07:00:00+01:00,62668.716620649546,63888.52,59512.84659075368,65824.5866505454,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-25 08:00:00+01:00,64596.35510847649,65719.06,61425.23701447171,67767.47320248127,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-25 09:00:00+01:00,63635.134386417754,64668.47,60451.15628659252,66819.11248624299,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-25 10:00:00+01:00,61861.49971313278,62812.58,58666.66797852106,65056.331447744495,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-25 11:00:00+01:00,61670.537371612954,62545.91,58466.53993130941,64874.5348119165,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-25 12:00:00+01:00,60069.748567730596,60875.44,56858.00702118474,63281.49011427645,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-25 13:00:00+01:00,58389.923018456706,59131.48,55171.63576377718,61608.21027313623,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-25 14:00:00+01:00,55991.802254450224,56674.33,52767.98031311919,59215.62419578126,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
