ts,yhat,yhat_snaive,lo,hi,model_name,model_version,order,seasonal_order,k_exog,feature_list,target,train_window_days,last_refit,spec_sha256
2026-05-03 19:00:00+02:00,46078.98512797627,46839.05,44806.603002609,47351.367253343546,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-03 20:00:00+02:00,46039.24762450418,46738.81,44309.962382639176,47768.53286636919,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-03 21:00:00+02:00,46311.534016222045,46955.41,44273.82799091054,48349.24004153355,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-03 22:00:00+02:00,44831.067673517384,45423.69,42564.6916076862,47097.443739348564,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-03 23:00:00+02:00,42520.7214498227,43066.17,40077.31786177893,44964.12503786646,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-04 00:00:00+02:00,40879.67011081855,41381.7,38295.77243968938,43463.56778194772,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-04 01:00:00+02:00,39785.71257026788,40247.78,37088.517301808504,42482.90783872726,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-04 02:00:00+02:00,39507.703947873975,39932.99,36718.12840328356,42297.27949246439,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-04 03:00:00+02:00,39803.55746332932,40194.99,36938.05271155412,42669.062215104525,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-04 04:00:00+02:00,41717.506179594915,42077.78,38789.21925660679,44645.79310258304,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
