ts,yhat,yhat_snaive,lo,hi,model_name,model_version,order,seasonal_order,k_exog,feature_list,target,train_window_days,last_refit,spec_sha256
2026-05-02 19:00:00+02:00,43505.66278597055,46215.26,42233.280660603275,44778.04491133782,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-02 20:00:00+02:00,42711.41147527593,45205.32,40982.12623341092,44440.696717140934,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-02 21:00:00+02:00,42744.9709667192,45040.36,40707.264941407695,44782.676992030705,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-02 22:00:00+02:00,41083.437958555056,43196.11,38817.061892723876,43349.814024386236,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-02 23:00:00+02:00,38654.430357460704,40598.93,36211.02676941694,41097.83394550447,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-03 00:00:00+02:00,35786.485938536185,37576.2,33202.588267407016,38370.383609665354,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-03 01:00:00+02:00,34225.70031595355,35872.95,31528.505047494178,36922.89558441293,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-03 02:00:00+02:00,33960.324279128254,35476.45,31170.74873453784,36749.89982371867,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-03 03:00:00+02:00,33674.600544918554,35070.04,30809.095793143348,36540.10529669376,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-03 04:00:00+02:00,33921.77997233793,35206.14,30993.493049349803,36850.066895326054,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-03 05:00:00+02:00,34496.43728256556,35678.56,31516.00003035816,37476.87453477296,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-03 06:00:00+02:00,35469.62632363388,36557.65,32445.71439122274,38493.538256045016,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-03 07:00:00+02:00,37726.98491603778,38728.4,34666.72732062111,40787.242511454446,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-03 08:00:00+02:00,40671.01931262488,41592.72,37580.30649103345,43761.732134216305,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-03 09:00:00+02:00,44259.97830347063,45108.31,41143.69871459821,47376.25789234304,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-05-03 10:00:00+02:00,45235.07699399823,46015.88,42097.30193607522,48372.85205192123,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
