ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2025-12-30 18:00:00+01:00,58192.94934752666,60924.36,56920.567222159385,59465.33147289393,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-30 19:00:00+01:00,56754.85442478034,59268.84,55025.56918291533,58484.139666645344,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-30 20:00:00+01:00,53753.10208464662,56066.97,51715.396059335115,55790.808109958125,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-30 21:00:00+01:00,51219.50002789674,53349.18,48953.12396206556,53485.87609372792,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-30 22:00:00+01:00,48769.38628790487,50729.54,46325.9826998611,51212.789875948634,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-30 23:00:00+01:00,45489.39796036519,47293.52,42905.50028923602,48073.29563149436,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-31 00:00:00+01:00,42842.849238108254,44503.36,40145.653969648876,45540.04450656763,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-31 01:00:00+01:00,41042.968806331715,42571.3,38253.3932617413,43832.54435092213,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-31 02:00:00+01:00,40365.506649157964,41772.18,37500.00189738276,43231.01140093317,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-31 03:00:00+01:00,40238.42031437765,41533.12,37310.13339138952,43166.70723736577,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-31 04:00:00+01:00,40483.940679508705,41675.58,37503.50342730131,43464.3779317161,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-31 05:00:00+01:00,42032.70725886697,43129.49,39008.79532645583,45056.61919127811,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-31 06:00:00+01:00,43716.863088184655,44726.34,40656.60549276799,46777.12068360132,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-31 07:00:00+01:00,46323.569220404665,47252.69,43232.85639881324,49414.28204199609,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-31 08:00:00+01:00,49531.5588636017,50386.72,46415.279274729284,52647.83845247411,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-31 09:00:00+01:00,53349.441189517755,54136.53,50211.66613159475,56487.21624744076,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-31 10:00:00+01:00,54804.17483893134,55528.61,51648.30480903548,57960.04486882721,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-31 11:00:00+01:00,55638.9211479933,56305.69,52467.80305398852,58810.03924199808,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-31 12:00:00+01:00,55494.347117740515,56108.04,52310.36901791528,58678.32521756575,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-31 13:00:00+01:00,54569.02814723126,55133.87,51374.19641261954,57763.85988184299,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-31 14:00:00+01:00,53245.840549118046,53765.72,50041.8431088145,56449.83798942159,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-31 15:00:00+01:00,52652.793864976564,53131.29,49441.05231843071,55864.53541152242,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-31 16:00:00+01:00,54013.6229963303,54454.03,50795.33574165077,57231.910251009824,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-12-31 17:00:00+01:00,55676.95016604195,56082.3,52453.12822471091,58900.772107372984,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
