ts,yhat,yhat_snaive,lo,hi,model_name,model_version,order,seasonal_order,k_exog,feature_list,target,train_window_days,last_refit,spec_sha256
2026-07-21 20:00:00+02:00,54035.038817925335,58245.87,52762.65669255806,55307.42094329261,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-21 21:00:00+02:00,51608.58836338448,55484.23,49879.30312151947,53337.873605249486,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-21 22:00:00+02:00,50293.3362332962,53860.47,48255.630207984694,52331.042258607704,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-21 23:00:00+02:00,47654.89633581832,50938.08,45388.52026998714,49921.2724016495,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-22 00:00:00+02:00,45525.56351229518,48547.4,43082.15992425141,47968.967100338945,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-22 01:00:00+02:00,44320.48699527247,47101.78,41736.5893241433,46904.38466640164,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-22 02:00:00+02:00,43375.552795230426,45935.45,40678.35752677105,46072.7480636898,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-22 03:00:00+02:00,43884.975101311364,46241.1,41095.39955672095,46674.55064590178,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-22 04:00:00+02:00,45205.36677452931,47373.94,42339.86202275411,48070.871526304516,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-22 05:00:00+02:00,47730.439005701795,49726.39,44802.15208271367,50658.72592868992,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-22 06:00:00+02:00,53712.47020459326,55549.54,50732.03295238586,56692.907456800654,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-22 07:00:00+02:00,57764.17418146708,59455.01,54740.262249055944,60788.08611387822,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-22 08:00:00+02:00,60074.79767737182,61631.04,57014.54008195515,63135.055272788486,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-22 09:00:00+02:00,59649.32729500328,61081.69,56558.61447341185,62740.040116594704,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-22 10:00:00+02:00,57967.125877857965,59285.47,54850.84628898555,61083.40546673038,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-07-22 11:00:00+02:00,57770.848381594675,58984.25,54633.07332367167,60908.62343951768,sarima_exog,sarima_exog_v1,"[1, 0, 0]","[0, 1, 0, 168]",2,[],load_mw,90,2025-09-26 15:23:52,79f92e6e9b4d
