ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2026-03-30 19:00:00+02:00,64298.202643789635,60594.29,63025.82051842236,65570.5847691569,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-30 20:00:00+02:00,64603.16470282033,61194.09,62873.87946095532,66332.44994468533,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-30 21:00:00+02:00,61416.48637892765,58278.78,59378.780353616145,63454.192404239155,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-30 22:00:00+02:00,58285.36944944015,55397.43,56018.99338360897,60551.74551527133,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-30 23:00:00+02:00,54538.204405486795,51880.15,52094.80081744303,56981.60799353056,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-31 00:00:00+02:00,50997.01861411773,48550.55,48413.120942988564,53580.9162852469,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-31 01:00:00+02:00,47363.775422740924,45112.05,44666.580154281546,50060.9706912003,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-31 02:00:00+02:00,46077.3841308648,44004.9,43287.80858627438,48866.95967545521,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-31 03:00:00+02:00,45689.280760107715,43781.77,42823.77600833251,48554.78551188292,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-31 04:00:00+02:00,46348.749558930926,44593.08,43420.4626359428,49277.03648191905,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-31 05:00:00+02:00,47615.10518360957,45999.19,44634.667931402175,50595.54243581697,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-31 06:00:00+02:00,51243.84550161225,49756.56,48219.933569201115,54267.75743402339,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-31 07:00:00+02:00,58343.814967844104,56974.92,55283.557372427436,61404.07256326077,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-31 08:00:00+02:00,62719.38852815252,61459.46,59628.675706561095,65810.10134974394,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-31 09:00:00+02:00,65332.6460081246,64173.01,62216.36641925218,68448.92559699701,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-31 10:00:00+02:00,65730.60694854605,64663.28,62592.83189062304,68868.38200646905,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-31 11:00:00+02:00,66058.72585196672,65076.36,62902.85582207086,69214.59588186258,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-31 12:00:00+02:00,64575.04780764782,63670.88,61403.92971364304,67746.1659016526,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-31 13:00:00+02:00,63054.4644647709,62222.27,59870.48636494567,66238.44256459613,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-31 14:00:00+02:00,61405.48032618667,60639.53,58210.64859157495,64600.31206079839,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-31 15:00:00+02:00,60552.759337187694,59847.78,57348.76189688415,63756.75677749124,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-31 16:00:00+02:00,60354.90174582095,59706.04,57143.160199275095,63566.6432923668,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-31 17:00:00+02:00,59864.381213124834,59267.17,56646.09395844531,63082.66846780436,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-31 18:00:00+02:00,61163.34215339654,60613.67,57939.5202120655,64387.164094727574,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
