ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2026-03-09 14:00:00+01:00,57343.76936022143,57316.59,56071.387234854155,58616.1514855887,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-09 15:00:00+01:00,57391.05583549091,57366.04,55661.7705936259,59120.341077355915,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-09 16:00:00+01:00,59015.4745311225,58992.45,56977.76850581099,61053.180556434,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-09 17:00:00+01:00,62030.871738073416,62009.68,59764.495672242236,64297.2478039046,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-09 18:00:00+01:00,64214.7948385647,64195.29,61771.39125052094,66658.19842660846,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-09 19:00:00+01:00,63541.36221921474,63523.41,60957.46454808557,66125.2598903439,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-09 20:00:00+01:00,60477.12319108741,60460.6,57779.927922628034,63174.31845954679,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-09 21:00:00+01:00,57255.37791610472,57240.17,54465.802371514306,60044.953460695135,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-09 22:00:00+01:00,54426.12733931688,54412.13,51560.62258754168,57291.632091092084,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-09 23:00:00+01:00,51214.94312656401,51202.06,48286.65620357588,54143.230049552134,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-10 00:00:00+01:00,47216.54760709996,47204.69,44236.11035489256,50196.984859307355,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-10 01:00:00+01:00,45679.5537207834,45668.64,42655.64178837226,48703.46565319454,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-10 02:00:00+01:00,44935.20496947268,44925.16,41874.94737405601,47995.46256488935,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-10 03:00:00+01:00,45284.29537228958,45275.05,42193.58255069816,48375.00819388101,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-10 04:00:00+01:00,47238.72942444429,47230.22,44122.449835571875,50355.0090133167,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-10 05:00:00+01:00,51324.5820593379,51316.75,48186.8070014149,54462.35711726091,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-10 06:00:00+01:00,58349.19861368169,58341.99,55193.32858378583,61505.06864357756,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-10 07:00:00+01:00,62968.324795392895,62961.69,59797.20670138812,66139.44288939767,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-10 08:00:00+01:00,65381.07665404602,65374.97,62197.098554220785,68565.05475387126,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-10 09:00:00+01:00,65103.52055367642,65097.9,61908.6888190647,68298.35228828814,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-10 10:00:00+01:00,63898.133147748566,63892.96,60694.13570744502,67102.13058805211,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-10 11:00:00+01:00,62803.871356117066,62799.11,59592.12980957121,66015.61290266292,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-10 12:00:00+01:00,61396.702343821475,61392.32,58178.41508914195,64614.989598501,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-03-10 13:00:00+01:00,59701.01350156919,59696.98,56477.191560238156,62924.83544290023,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
