ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2025-10-20 11:00:00+02:00,66546.20386356057,66999.5,65273.8217381933,67818.58598892785,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-20 12:00:00+02:00,65958.28703084077,66375.5,64229.001788975766,67687.57227270579,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-20 13:00:00+02:00,63852.49791473644,64236.5,61814.79188942494,65890.20394004796,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-20 14:00:00+02:00,62309.31515404131,62662.75,60042.93908821013,64575.69121987249,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-20 15:00:00+02:00,61180.94918750022,61506.25,58737.545599456455,63624.352775543986,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-20 16:00:00+02:00,60073.093702564955,60372.5,57489.196031435786,62656.99137369412,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-20 17:00:00+02:00,60132.92696882651,60408.5,57435.731700367134,62830.12223728589,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-20 18:00:00+02:00,61250.36306530387,61504.0,58460.78752071346,64039.938609894285,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-20 19:00:00+02:00,61488.55301003838,61722.0,58623.048258263174,64354.05776181358,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-20 20:00:00+02:00,58476.13579977052,58691.0,55547.848876782395,61404.422722758645,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-20 21:00:00+02:00,55429.489366856506,55627.25,52449.05211464911,58409.9266190639,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-20 22:00:00+02:00,52553.48146001266,52735.5,49529.569527601525,55577.3933924238,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-20 23:00:00+02:00,49556.97045495106,49724.5,46496.71285953439,52617.228050367725,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 00:00:00+02:00,47166.05610048702,47320.25,44075.34327889559,50256.768922078445,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 01:00:00+02:00,45467.8302052553,45609.75,42351.55061638288,48584.10979412771,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 02:00:00+02:00,44978.377269762335,45109.0,41840.60221183933,48116.15232768534,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 03:00:00+02:00,44810.77506812608,44931.0,41654.905038230216,47966.645098021945,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 04:00:00+02:00,46081.09518350834,46191.75,42909.97708950356,49252.21327751312,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 05:00:00+02:00,49481.90350092572,49583.75,46297.92540110049,52665.88160075095,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 06:00:00+02:00,56261.01066083197,56354.75,53066.17892622025,59455.84239544369,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 07:00:00+02:00,60901.97247659441,60988.25,57697.97503629087,64105.96991689796,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 08:00:00+02:00,63649.84031873845,63729.25,60438.09877219259,66861.5818652843,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 09:00:00+02:00,64544.161468605584,64617.25,61325.87421392606,67762.44872328511,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-21 10:00:00+02:00,66032.97944385966,66100.25,62809.15750252862,69256.8013851907,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
