ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2026-01-13 18:00:00+01:00,71913.62000357459,70158.08,70641.2378782073,73186.00212894187,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-13 19:00:00+01:00,70515.00594108677,68899.21,68785.72069922177,72244.29118295177,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-13 20:00:00+01:00,67350.81575100335,65863.64,65313.109725691844,69388.52177631485,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-13 21:00:00+01:00,64412.093953576106,63043.3,62145.717887744926,66678.4700194073,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-13 22:00:00+01:00,62014.105554797374,60754.27,59570.70196675361,64457.50914284114,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-13 23:00:00+01:00,58834.730435611535,57675.18,56250.832764482366,61418.6281067407,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-14 00:00:00+01:00,56538.93818775508,55471.69,53841.7429192957,59236.133456214455,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-14 01:00:00+01:00,54853.02336067282,53870.73,52063.44781608241,57642.598905263236,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-14 02:00:00+01:00,54198.18108678801,53294.08,51332.67633501281,57063.685838563215,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-14 03:00:00+01:00,54376.553055008524,53544.42,51448.2661320204,57304.83997799665,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-14 04:00:00+01:00,55987.84380474905,55221.95,53007.40655254165,58968.281056956446,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-14 05:00:00+01:00,59141.037314955625,58436.11,56117.12538254449,62164.94924736676,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-14 06:00:00+01:00,66606.69386464977,65957.88,63546.436269233105,69666.95146006644,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-14 07:00:00+01:00,72314.21714337883,71717.05,69223.5043217874,75404.92996497026,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-14 08:00:00+01:00,75382.67159167958,74833.04,72266.39200280717,78498.95118055199,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-14 09:00:00+01:00,76793.49995324551,76287.62,73655.7248953225,79931.27501116852,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-14 10:00:00+01:00,77759.90102194589,77294.29,74604.03099205003,80915.77105184174,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-14 11:00:00+01:00,77518.05756818617,77089.51,74346.93947418139,80689.17566219094,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-14 12:00:00+01:00,77176.32443033361,76781.89,73992.34633050837,80360.30253015885,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-14 13:00:00+01:00,76058.86675806889,75695.83,72864.03502345717,79253.69849268062,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-14 14:00:00+01:00,74650.68839556978,74316.55,71446.69095526624,77854.68583587333,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-14 15:00:00+01:00,73666.96039339666,73359.42,70455.21884685081,76878.7019399425,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-14 16:00:00+01:00,75307.39963883405,75024.34,72089.11238415452,78525.68689351357,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-01-14 17:00:00+01:00,77955.20759525972,77694.68,74731.38565392868,81179.02953659077,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
