ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2026-04-17 12:00:00+02:00,65444.22949911758,61393.52,64171.84737375031,66716.61162448485,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-17 13:00:00+02:00,63138.47592038278,59410.21,61409.19067851777,64867.761162247785,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-17 14:00:00+02:00,60703.81941589508,57272.33,58666.113390583574,62741.525441206584,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-17 15:00:00+02:00,58424.54684153919,55266.21,56158.17077570801,60690.92290737037,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-17 16:00:00+02:00,57954.81769105389,55047.89,55511.414103010124,60398.221279097655,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-17 17:00:00+02:00,57887.381149773675,55211.85,55303.483478644506,60471.278820902844,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-17 18:00:00+02:00,59043.37417891526,56580.82,56346.178910455885,61740.56944737464,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-17 19:00:00+02:00,59153.94054837578,56887.41,56364.365003785366,61943.516092966194,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-17 20:00:00+02:00,58200.06074253948,56113.95,55334.555990764275,61065.56549431468,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-17 21:00:00+02:00,55539.192669599885,53619.14,52610.90574661176,58467.47959258801,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-17 22:00:00+02:00,52690.11311043625,50922.9,49709.67585822885,55670.55036264365,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-17 23:00:00+02:00,49527.139848174345,47900.6,46503.22791576321,52551.05178058548,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-18 00:00:00+02:00,46839.334424248154,45342.27,43779.07682883149,49899.59201966482,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-18 01:00:00+02:00,44788.62547109161,43410.73,41697.912649500184,47879.33829268304,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-18 02:00:00+02:00,44388.41257555983,43120.2,41272.132986687415,47504.69216443224,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-18 03:00:00+02:00,44170.45063083285,43003.19,41032.675572909844,47308.225688755854,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-18 04:00:00+02:00,44270.89463791754,43196.55,41115.024608021675,47426.764667813404,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-18 05:00:00+02:00,44013.63492095927,43024.81,40842.516826954496,47184.75301496405,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-18 06:00:00+02:00,45622.12272342308,44712.01,42438.14462359785,48806.100823248315,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-18 07:00:00+02:00,47768.90615482651,46931.24,44574.07442021479,50963.73788943823,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-18 08:00:00+02:00,50682.17646011966,49911.19,47478.17901981612,53886.17390042321,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-18 09:00:00+02:00,52431.01458602916,51721.4,49219.273039483305,55642.756132575014,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-18 10:00:00+02:00,54254.89802072708,53601.77,51036.61076604755,57473.185275406606,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2026-04-18 11:00:00+02:00,52856.26788506785,52255.13,49632.44594373681,56080.089826398886,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
