ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2025-10-27 16:00:00+01:00,64779.09267715659,62300.0,63506.710551789314,66051.47480252387,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-27 17:00:00+01:00,65525.00255315812,63243.25,63795.71731129311,67254.28779502312,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-27 18:00:00+01:00,64739.12104905054,62639.0,62701.415023739035,66776.82707436205,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-27 19:00:00+01:00,62040.19773114668,60107.25,59773.8216653155,64306.573796977864,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-27 20:00:00+01:00,58622.58170247343,56843.5,56179.17811442966,61065.985290517194,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-27 21:00:00+01:00,55571.71367947471,53934.25,52987.816008345544,58155.61135060388,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-27 22:00:00+01:00,51774.61869942292,50267.5,49077.42343096354,54471.8139678823,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-27 23:00:00+01:00,48746.64940833306,47359.5,45957.07386374265,51536.224952923476,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-28 00:00:00+01:00,47018.97988317082,45742.25,44153.475131395615,49884.48463494602,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-28 01:00:00+01:00,46232.84994582355,45057.75,43304.56302283543,49161.13686881168,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-28 02:00:00+01:00,46265.809929689356,45184.25,43285.37267748196,49246.24718189675,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-28 03:00:00+01:00,47616.9658628546,46621.5,44593.053930443464,50640.87779526574,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-28 04:00:00+01:00,50709.225034699164,49793.0,47648.967439282496,53769.48263011583,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-28 05:00:00+01:00,57480.54191540755,56637.25,54389.82909381612,60571.25473699898,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-28 06:00:00+01:00,62881.16440029412,62105.0,59764.8848114217,65997.44398916652,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-28 07:00:00+01:00,65696.6303530866,64982.25,62558.855295163594,68834.4054110096,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-28 08:00:00+01:00,66959.01442437035,66301.5,63803.14439447449,70114.88445426621,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-28 09:00:00+01:00,68185.67512328991,67580.5,65014.55702928513,71356.79321729469,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-28 10:00:00+01:00,68176.75212234836,67619.75,64992.77402252313,71360.7302221736,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-28 11:00:00+01:00,67901.91377674941,67389.25,64707.082042137685,71096.74551136114,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-28 12:00:00+01:00,66155.35484120397,65683.5,62951.35740090042,69359.35228150751,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-28 13:00:00+01:00,64882.79436848325,64448.5,61671.052821937395,68094.5359150291,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-28 14:00:00+01:00,63164.97377525048,62765.25,59946.686520570955,66383.26102993,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-28 15:00:00+01:00,62083.6550618559,61715.75,58859.83312052486,65307.477003186934,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
