ts,yhat,yhat_snaive,lo,hi,order,seasonal_order,k_exog,train_window_days,last_refit,spec_sha256
2025-10-10 11:00:00+02:00,66596.69144814325,52449.25,65324.309322775975,67869.07357351053,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-10 12:00:00+02:00,64990.53030242934,51969.25,63261.24506056433,66719.81554429434,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-10 13:00:00+02:00,61897.01355855052,49912.25,59859.307533239014,63934.719583862025,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-10 14:00:00+02:00,59264.7553649362,48234.0,56998.37929910502,61531.13143076738,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-10 15:00:00+02:00,57795.937896312986,47643.25,55352.53430826922,60239.34148435675,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-10 16:00:00+02:00,57198.7661378154,47854.25,54614.86846668623,59782.66380894457,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-10 17:00:00+02:00,56911.92626836075,48311.25,54214.730999901374,59609.12153682013,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-10 18:00:00+02:00,57419.297356780226,49503.25,54629.72181218981,60208.87290137064,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-10 19:00:00+02:00,59167.41610700523,51881.5,56301.911355230026,62032.92085878043,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-10 20:00:00+02:00,57015.69440959861,50309.75,54087.407486610486,59943.981332586736,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-10 21:00:00+02:00,54523.63947624096,48351.5,51543.202224033565,57504.07672844836,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-10 22:00:00+02:00,52288.326351564145,46607.5,49264.41441915301,55312.23828397528,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-10 23:00:00+02:00,49656.12261309108,44427.5,46595.86501767441,52716.38020850775,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-11 00:00:00+02:00,46923.165085104665,42110.75,43832.45226351324,50013.87790669609,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-11 01:00:00+02:00,45058.0884061336,40628.75,41941.80881726118,48174.36799500601,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-11 02:00:00+02:00,44021.00530250388,39944.25,40883.230244580875,47158.780360426885,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-11 03:00:00+02:00,43822.48843215023,40070.25,40666.61840225437,46978.3584620461,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-11 04:00:00+02:00,44335.0536736919,40881.5,41163.935579687124,47506.17176769668,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-11 05:00:00+02:00,45378.39474572742,42199.75,42194.41664590219,48562.37284555265,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-11 06:00:00+02:00,47985.1190504604,45059.5,44790.28731584868,51179.95078507213,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-11 07:00:00+02:00,50389.734644197575,47697.0,47185.73720389403,53593.73208450112,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-11 08:00:00+02:00,52570.138245018024,50091.75,49358.39669847217,55781.87979156388,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-11 09:00:00+02:00,54772.604195052954,52491.5,51554.31694037343,57990.89144973248,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
2025-10-11 10:00:00+02:00,56584.27430138739,54484.75,53360.452360056355,59808.09624271843,"[1, 0, 0]","[0, 1, 0, 168]",2,90,2025-09-26 15:23:52,79f92e6e9b4d
